zone_residence,zone_workplace,mode,residence,workplace,number,distance,time
bristol,other,train,E02003030,E02003226,1,71149,5612
bristol,other,train,E02003016,W02000398,1,58095,5303
bristol,other,train,E02003020,E02003226,3,76689,6817
bristol,other,train,E02003016,E02002991,6,28777,5575
bristol,bristol,train,E02003026,E02006887,12,12305,3398
bristol,bristol,train,E02003026,E02003043,5,7501,2157
bristol,other,train,E02003028,E02002996,2,26060,4283
bristol,other,train,E02003028,W02000398,3,70889,7146
bristol,bristol,train,E02003030,E02003037,1,6018,2422
bristol,other,train,E02003020,E02002991,2,30021,6003
bristol,bristol,train,E02003031,E02006888,7,3307,1372
bristol,other,train,E02003026,W02000398,1,75429,7768
bristol,bristol,train,E02003030,E02006887,3,4841,1440
bristol,bristol,train,E02003028,E02006888,1,4780,2084
bristol,bristol,train,E02003030,E02003043,6,5102,1416
bristol,bristol,train,E02003020,E02006887,7,11047,3801
bristol,bristol,train,E02003028,E02006887,17,7765,2776
bristol,bristol,train,E02003019,E02006887,10,14627,3006
bristol,bristol,train,E02003031,E02003037,7,2155,1234
bristol,other,train,E02003031,E02002991,22,25266,5586
bristol,other,train,E02003030,E02002991,2,24481,4798
bristol,other,train,E02003016,E02002996,2,28098,4880
bristol,other,train,E02003012,E02003226,2,67418,5504
bristol,bristol,train,E02003027,E02003043,6,3475,2803
bristol,other,train,E02003028,E02003226,1,73407,5792
bristol,other,train,E02003020,E02002996,1,29342,5308
bristol,bristol,train,E02003031,E02003033,2,1402,1232
bristol,bristol,train,E02003012,E02003043,2,7697,1569
bristol,bristol,train,E02003031,E02003043,7,2496,2048
bristol,other,train,E02003028,E02002991,10,26739,4978
bristol,bristol,train,E02003027,E02003037,1,3134,1988
bristol,other,train,E02003027,E02002996,9,25566,4325
bristol,other,train,E02003031,E02002996,4,24587,4891
bristol,bristol,train,E02003012,E02006887,8,13541,3503
bristol,other,train,E02003027,E02002991,9,26245,5020
bristol,other,train,E02003027,E02003226,6,72913,5834
bristol,bristol,train,E02003027,E02006887,7,3494,2843
bristol,other,train,E02003026,E02000001,4,209008,11078
bristol,bristol,train,E02003027,E02006888,5,2986,2509
bristol,other,train,E02003020,E02000001,2,207750,11481
bristol,other,train,E02003019,E02000001,2,211330,10686
bristol,bristol,train,E02003016,E02003043,7,10808,3582
bristol,other,train,E02003012,E02000001,1,198312,9848
bristol,other,train,E02003031,E02000001,1,201898,9744
bristol,other,train,E02003028,E02000001,5,204468,10456
bristol,other,train,E02003027,E02000001,2,203974,10498
bristol,other,train,E02003020,E02003223,1,3822,1839
bristol,other,train,E02003018,E02003223,1,5654,2036
bristol,bristol,train,E02003026,E02003026,1,77947,6414
bristol,bristol,train,E02003018,E02003019,3,12190,3307
bristol,other,train,E02003030,E02006654,1,23802,4103
bristol,bristol,train,E02003031,E02003041,2,3307,1372
bristol,other,train,E02003028,E02003106,2,3600,1388
bristol,bristol,train,E02003030,E02003041,1,2474,892
bristol,bristol,train,E02003019,E02003026,1,80269,6022
bristol,bristol,train,E02003019,E02003019,3,14627,3006
bristol,bristol,train,E02003019,E02003028,1,77751,7376
bristol,other,train,E02003031,E02003106,3,2496,2048
bristol,other,train,E02003026,E02003106,1,7501,2157
bristol,other,train,E02003028,E02003223,2,1470,1167
bristol,other,train,E02003031,E02003100,2,2155,1234
bristol,bristol,train,E02003026,E02003041,1,9320,2706
bristol,other,train,E02003031,E02006654,1,24587,4891
bristol,other,train,E02003026,E02002993,2,31279,5600
bristol,bristol,train,E02003030,E02003019,1,4841,1440
bristol,other,train,E02003028,E02002993,3,26739,4978
bristol,other,train,E02003016,E02002993,1,28777,5575
bristol,other,train,E02003019,E02003223,1,8091,1735
bristol,bristol,train,E02003028,E02003028,1,70889,7146
bristol,other,train,E02003031,E02003223,1,1402,1232
bristol,bristol,train,E02003028,E02003041,2,4780,2084
bristol,other,train,E02003030,E02003106,3,5102,1416
bristol,bristol,train,E02003031,E02003019,7,6292,2124
bristol,bristol,train,E02003027,E02003028,1,60787,6030
bristol,other,train,E02003012,E02002993,2,32515,5705
bristol,other,train,E02003027,E02006654,2,25566,4325
bristol,other,train,E02003027,E02003223,2,2381,1986
bristol,other,train,E02003027,E02002993,4,26245,5020
bristol,other,train,E02003027,E02003100,1,3134,1988
bristol,other,train,E02003027,E02003106,4,3475,2803
bristol,other,train,E02003019,E02003107,1,211330,10686
bristol,other,train,E02003031,E02002993,1,25266,5586
bristol,bristol,bus,E02003012,E02003034,7,0,0
bristol,bristol,bus,E02003017,E02003043,85,0,0
bristol,bristol,bus,E02003019,E02003050,4,0,0
bristol,bristol,bus,E02003015,E02003041,2,0,0
bristol,bristol,bus,E02003014,E02003037,3,0,0
bristol,bristol,bus,E02003013,E02003036,24,0,0
bristol,bristol,bus,E02003019,E02003037,11,2930,992
bristol,bristol,bus,E02003018,E02003050,2,2943,772
bristol,bristol,bus,E02003020,E02003043,60,1121,1005
bristol,bristol,bus,E02003018,E02003037,9,5149,1163
bristol,bristol,bus,E02003014,E02003054,1,5015,1504
bristol,bristol,bus,E02003017,E02003054,1,1121,917
bristol,bristol,bus,E02003014,E02003043,84,5176,1164
bristol,bristol,bus,E02003014,E02003034,9,4210,899
bristol,bristol,bus,E02003018,E02003043,77,3093,857
bristol,bristol,bus,E02003015,E02003036,18,2994,1025
bristol,bristol,bus,E02003012,E02003036,18,2667,742
bristol,bristol,bus,E02003014,E02003050,6,3003,921
bristol,bristol,bus,E02003020,E02003041,2,3785,1385
bristol,bristol,bus,E02003012,E02003054,5,3337,1144
bristol,bristol,bus,E02003021,E02003041,4,1364,629
bristol,bristol,bus,E02003014,E02003036,14,7206,2083
bristol,bristol,bus,E02003014,E02003041,2,7257,1615
bristol,bristol,bus,E02003018,E02003034,6,8745,1553
bristol,other,bus,E02003014,E02003094,61,10055,2786
bristol,other,bus,E02003012,E02003098,7,5578,1434
bristol,bristol,bus,E02003019,E02003034,3,6526,1382
bristol,bristol,bus,E02003015,E02003034,1,5319,1534
bristol,bristol,bus,E02003020,E02003050,1,5195,2008
bristol,bristol,bus,E02003017,E02003041,1,2491,815
bristol,other,bus,E02003012,E02003100,10,6315,1541
bristol,bristol,bus,E02003020,E02003034,1,3234,1156
bristol,other,bus,E02003018,E02003100,1,5376,1478
bristol,other,bus,E02003019,E02003100,2,7701,1849
bristol,other,bus,E02003012,E02003094,77,8243,1826
bristol,bristol,bus,E02003013,E02003043,119,2983,1071
bristol,bristol,bus,E02003019,E02003041,5,11697,3337
bristol,other,bus,E02003014,E02003100,5,9930,2119
bristol,other,bus,E02003016,E02003098,14,3792,1669
bristol,other,bus,E02003016,E02003094,35,2292,819
bristol,other,bus,E02003013,E02003098,5,4522,1310
bristol,bristol,bus,E02003017,E02003050,2,5768,1050
bristol,bristol,bus,E02003020,E02003036,3,3735,1853
bristol,other,bus,E02003020,E02003094,10,6584,2556
bristol,other,bus,E02003017,E02003094,11,5290,1986
bristol,other,bus,E02003021,E02003100,29,4212,1526
bristol,other,bus,E02003020,E02003100,4,4525,1671
bristol,other,bus,E02003018,E02003094,20,7973,2479
bristol,bristol,bus,E02003016,E02003041,5,2453,877
bristol,bristol,bus,E02003012,E02003043,115,3625,1016
bristol,other,bus,E02003015,E02003098,5,3528,823
bristol,other,bus,E02003019,E02003094,36,14189,4432
bristol,bristol,bus,E02003018,E02003036,15,5124,1776
bristol,other,bus,E02003017,E02003100,3,3709,1352
bristol,bristol,bus,E02003015,E02003043,90,2397,906
bristol,bristol,bus,E02003017,E02003034,1,3014,965
bristol,other,bus,E02003013,E02003100,13,6460,1681
bristol,bristol,bus,E02003012,E02003050,6,6220,1426
bristol,other,bus,E02003014,E02003098,3,9943,2390
bristol,bristol,bus,E02003012,E02003037,12,3709,963
bristol,bristol,bus,E02003013,E02003034,3,2622,742
bristol,bristol,bus,E02003020,E02003037,4,7401,2378
bristol,bristol,bus,E02003013,E02003050,9,7666,1988
bristol,bristol,bus,E02003012,E02003041,6,5494,1380
bristol,bristol,bus,E02003021,E02003036,33,4717,1381
bristol,bristol,bus,E02003019,E02003036,38,8870,2699
bristol,bristol,bus,E02003019,E02003043,131,9828,3153
bristol,other,bus,E02003015,E02003100,18,5031,1533
bristol,bristol,bus,E02003015,E02003054,3,3625,1424
bristol,bristol,bus,E02003013,E02003054,3,4933,1885
bristol,bristol,bus,E02003016,E02003034,13,6313,1889
bristol,bristol,bus,E02003017,E02003036,10,3284,1070
bristol,bristol,bus,E02003013,E02003041,9,2841,980
bristol,bristol,bus,E02003015,E02003050,4,7684,1533
bristol,other,bus,E02003015,E02003094,19,2479,1055
bristol,other,bus,E02003016,E02003100,38,4574,2100
bristol,other,bus,E02003021,E02003094,35,1291,537
bristol,bristol,bus,E02003021,E02003034,10,7042,1950
bristol,bristol,bus,E02003021,E02003054,3,4693,2353
bristol,other,bus,E02003019,E02003098,3,7714,2120
bristol,bristol,bus,E02003017,E02003037,9,12569,2986
bristol,other,bus,E02003018,E02003098,1,8280,2391
bristol,other,bus,E02003021,E02003098,14,2710,816
bristol,bristol,bus,E02003013,E02003037,8,5999,2196
bristol,bristol,bus,E02003016,E02003050,2,8682,2354
bristol,bristol,bus,E02003015,E02003037,3,8696,2988
bristol,other,bus,E02003013,E02003094,61,5590,1426
bristol,bristol,bus,E02003016,E02003043,125,3395,1727
bristol,bristol,bus,E02003021,E02003043,141,3465,1835
bristol,bristol,bus,E02003016,E02003054,1,4623,2245
bristol,bristol,bus,E02003021,E02003050,4,8752,2462
bristol,bristol,bus,E02003016,E02003036,27,3988,1320
bristol,bristol,bus,E02003016,E02003037,6,8200,3144
bristol,bristol,bus,E02003021,E02003037,4,8270,3252
bristol,bristol,bus,E02003012,E02006887,44,0,0
bristol,bristol,bus,E02003015,E02003025,1,0,0
bristol,bristol,bus,E02003013,E02006888,9,0,0
bristol,bristol,bus,E02003018,E02003031,1,2943,772
bristol,bristol,bus,E02003014,E02003031,2,3003,921
bristol,bristol,bus,E02003014,E02003040,2,5015,1504
bristol,bristol,bus,E02003012,E02003026,3,3625,1016
bristol,bristol,bus,E02003014,E02006887,32,4210,899
bristol,bristol,bus,E02003018,E02003026,10,3093,857
bristol,bristol,bus,E02003018,E02003022,1,5149,1163
bristol,bristol,bus,E02003019,E02003022,2,2930,992
bristol,bristol,bus,E02003020,E02003022,1,7401,2378
bristol,other,bus,E02003017,E02003107,4,3709,1352
bristol,bristol,bus,E02003019,E02006887,59,6526,1382
bristol,bristol,bus,E02003018,E02006887,29,8745,1553
bristol,other,bus,E02003020,E02003107,4,4525,1671
bristol,bristol,bus,E02003013,E02003026,8,2983,1071
bristol,other,bus,E02003017,E02003106,9,2278,1190
bristol,other,bus,E02003019,E02003106,4,7714,2120
bristol,bristol,bus,E02003012,E02003025,3,5494,1380
bristol,bristol,bus,E02003014,E02003026,15,5176,1164
bristol,bristol,bus,E02003012,E02006888,5,2667,742
bristol,other,bus,E02003012,E02003106,3,5578,1434
bristol,bristol,bus,E02003015,E02006887,17,5319,1534
bristol,bristol,bus,E02003015,E02003047,3,2479,1055
bristol,other,bus,E02003014,E02003107,4,9930,2119
bristol,bristol,bus,E02003020,E02003047,1,6584,2556
bristol,bristol,bus,E02003021,E02003025,6,1364,629
bristol,other,bus,E02003012,E02003107,3,6315,1541
bristol,bristol,bus,E02003012,E02003047,3,8243,1826
bristol,other,bus,E02003020,E02003106,8,3788,1564
bristol,bristol,bus,E02003013,E02006887,38,2622,742
bristol,bristol,bus,E02003021,E02003047,2,1291,537
bristol,bristol,bus,E02003014,E02003047,1,10055,2786
bristol,bristol,bus,E02003015,E02006888,3,2994,1025
bristol,bristol,bus,E02003016,E02003026,4,3395,1727
bristol,other,bus,E02003013,E02003106,24,4522,1310
bristol,other,bus,E02003015,E02003106,22,3528,823
bristol,bristol,bus,E02003013,E02003040,5,4933,1885
bristol,bristol,bus,E02003012,E02003040,1,3337,1144
bristol,bristol,bus,E02003013,E02003022,6,5999,2196
bristol,other,bus,E02003018,E02003107,2,5376,1478
bristol,other,bus,E02003013,E02003107,7,6460,1681
bristol,bristol,bus,E02003018,E02003025,1,5174,1308
bristol,bristol,bus,E02003020,E02006887,24,3234,1156
bristol,bristol,bus,E02003015,E02003031,1,7684,1533
bristol,bristol,bus,E02003013,E02003047,5,5590,1426
bristol,bristol,bus,E02003013,E02003025,8,2841,980
bristol,other,bus,E02003018,E02003106,3,8280,2391
bristol,bristol,bus,E02003017,E02003047,1,5290,1986
bristol,bristol,bus,E02003016,E02003025,9,2453,877
bristol,bristol,bus,E02003016,E02003047,2,2292,819
bristol,other,bus,E02003021,E02003106,35,2710,816
bristol,other,bus,E02003015,E02003107,13,5031,1533
bristol,bristol,bus,E02003019,E02006888,1,8870,2699
bristol,other,bus,E02003014,E02003106,5,9943,2390
bristol,bristol,bus,E02003015,E02003026,1,2397,906
bristol,bristol,bus,E02003021,E02003031,11,8752,2462
bristol,bristol,bus,E02003017,E02006887,33,3014,965
bristol,bristol,bus,E02003014,E02003025,2,7257,1615
bristol,other,bus,E02003021,E02003107,11,4212,1526
bristol,bristol,bus,E02003016,E02003040,1,4623,2245
bristol,bristol,bus,E02003013,E02003031,7,7666,1988
bristol,bristol,bus,E02003016,E02006887,58,6313,1889
bristol,bristol,bus,E02003019,E02003026,9,9828,3153
bristol,other,bus,E02003019,E02003107,7,7701,1849
bristol,bristol,bus,E02003016,E02006888,4,3988,1320
bristol,bristol,bus,E02003012,E02003022,4,3709,963
bristol,bristol,bus,E02003016,E02003031,12,8682,2354
bristol,other,bus,E02003016,E02003106,30,3792,1669
bristol,bristol,bus,E02003021,E02006888,2,4717,1381
bristol,bristol,bus,E02003021,E02003022,1,8270,3252
bristol,other,bus,E02003016,E02003107,9,4574,2100
bristol,bristol,bus,E02003021,E02003026,5,3465,1835
bristol,bristol,bus,E02003021,E02006887,60,7042,1950
bristol,bristol,bus,E02003016,E02003022,3,8200,3144
bristol,bristol,bus,E02003015,E02003022,1,8696,2988
bristol,bristol,bus,E02003012,E02003031,1,6220,1426
bristol,other,bus,E02003017,E02003114,2,0,0
bristol,other,bus,E02003015,E02000001,1,0,0
bristol,bristol,bus,E02003013,E02003024,3,0,0
bristol,bristol,bus,E02003014,E02006889,1,0,0
bristol,bristol,bus,E02003018,E02006889,2,5149,1163
bristol,other,bus,E02003020,E02003115,1,3788,1564
bristol,bristol,bus,E02003019,E02006889,1,2930,992
bristol,bristol,bus,E02003014,E02003016,2,4210,899
bristol,other,bus,E02003012,E02003114,1,3625,1016
bristol,bristol,bus,E02003018,E02003016,1,8745,1553
bristol,bristol,bus,E02003014,E02003024,3,7206,2083
bristol,bristol,bus,E02003014,E02003030,1,9930,2119
bristol,other,bus,E02003018,E02003114,1,3093,857
bristol,bristol,bus,E02003012,E02003056,2,8243,1826
bristol,other,bus,E02003012,E02000001,1,5494,1380
bristol,bristol,bus,E02003012,E02003024,2,2667,742
bristol,bristol,bus,E02003019,E02003021,1,5078,1923
bristol,other,bus,E02003021,E02000001,5,1364,629
bristol,other,bus,E02003013,E02003115,1,4522,1310
bristol,bristol,bus,E02003021,E02003056,1,1291,537
bristol,bristol,bus,E02003013,E02003016,1,2622,742
bristol,other,bus,E02003013,E02003114,2,2983,1071
bristol,bristol,bus,E02003021,E02003030,1,4212,1526
bristol,bristol,bus,E02003012,E02003021,2,3337,1144
bristol,bristol,bus,E02003014,E02003056,1,10055,2786
bristol,bristol,bus,E02003015,E02003024,2,2994,1025
bristol,other,bus,E02003021,E02003115,1,2710,816
bristol,bristol,bus,E02003015,E02003016,1,5319,1534
bristol,other,bus,E02003014,E02003115,1,9943,2390
bristol,other,bus,E02003017,E02003110,1,5768,1050
bristol,bristol,bus,E02003012,E02006889,3,3709,963
bristol,bristol,bus,E02003015,E02003030,1,5031,1533
bristol,other,bus,E02003016,E02003115,2,3792,1669
bristol,bristol,bus,E02003016,E02003056,2,2292,819
bristol,bristol,bus,E02003018,E02003024,1,5124,1776
bristol,bristol,bus,E02003021,E02003024,3,4717,1381
bristol,bristol,bus,E02003013,E02003056,2,5590,1426
bristol,bristol,bus,E02003017,E02003024,1,3284,1070
bristol,bristol,bus,E02003021,E02003016,3,7042,1950
bristol,bristol,bus,E02003013,E02006889,1,5999,2196
bristol,bristol,bus,E02003013,E02003021,2,4933,1885
bristol,bristol,bus,E02003015,E02003056,1,2479,1055
bristol,bristol,bus,E02003016,E02003016,9,6313,1889
bristol,bristol,bus,E02003019,E02003056,3,14189,4432
bristol,other,bus,E02003015,E02003110,1,7684,1533
bristol,bristol,bus,E02003019,E02003024,1,8870,2699
bristol,bristol,bus,E02003017,E02006889,2,12569,2986
bristol,other,bus,E02003019,E02003115,1,7714,2120
bristol,other,bus,E02003013,E02003110,1,7666,1988
bristol,other,bus,E02003021,E02003110,1,8752,2462
bristol,other,bus,E02003019,E02003114,4,9828,3153
bristol,other,bus,E02003021,E02003114,2,3465,1835
bristol,bristol,bus,E02003016,E02003021,2,4623,2245
bristol,bristol,bus,E02003015,E02006889,1,8696,2988
bristol,bristol,bus,E02003016,E02006889,5,8200,3144
bristol,bristol,bus,E02003016,E02003024,5,3988,1320
bristol,bristol,bus,E02003021,E02003021,2,4693,2353
bristol,bristol,bus,E02003021,E02006889,2,8270,3252
bristol,bristol,bus,E02003016,E02003030,2,4574,2100
bristol,bristol,bus,E02003019,E02003064,1,0,0
bristol,other,bus,E02003014,E02003077,1,0,0
bristol,bristol,bus,E02003013,E02003023,1,0,0
bristol,bristol,bus,E02003012,E02003058,1,0,0
bristol,other,bus,E02003017,E02003072,1,0,0
bristol,bristol,bus,E02003018,E02003064,2,2943,772
bristol,other,bus,E02003014,E02003117,1,5015,1504
bristol,bristol,bus,E02003019,E02003058,1,6526,1382
bristol,other,bus,E02003012,E02003117,1,3337,1144
bristol,bristol,bus,E02003017,E02003064,1,5768,1050
bristol,other,bus,E02003018,E02003117,2,2932,1197
bristol,other,bus,E02003019,E02003077,1,2930,992
bristol,other,bus,E02003019,E02003070,1,7701,1849
bristol,bristol,bus,E02003015,E02003058,2,5319,1534
bristol,other,bus,E02003012,E02003070,2,6315,1541
bristol,other,bus,E02003012,E02003072,2,3625,1016
bristol,bristol,bus,E02003014,E02003039,1,7257,1615
bristol,bristol,bus,E02003015,E02003023,2,2994,1025
bristol,bristol,bus,E02003016,E02003039,2,2453,877
bristol,bristol,bus,E02003020,E02003064,1,5195,2008
bristol,bristol,bus,E02003019,E02003039,1,11697,3337
bristol,bristol,bus,E02003015,E02003064,3,7684,1533
bristol,bristol,bus,E02003021,E02003023,1,4717,1381
bristol,other,bus,E02003019,E02003117,2,5078,1923
bristol,other,bus,E02003016,E02003117,3,4623,2245
bristol,bristol,bus,E02003013,E02003064,2,7666,1988
bristol,bristol,bus,E02003016,E02003023,1,3988,1320
bristol,bristol,bus,E02003017,E02003058,1,3014,965
bristol,other,bus,E02003015,E02003072,1,2397,906
bristol,bristol,bus,E02003019,E02003057,2,7714,2120
bristol,other,bus,E02003015,E02003077,1,8696,2988
bristol,other,bus,E02003013,E02003117,2,4933,1885
bristol,other,bus,E02003019,E02003072,3,9828,3153
bristol,bristol,bus,E02003021,E02003064,2,8752,2462
bristol,bristol,bus,E02003016,E02003058,1,6313,1889
bristol,other,bus,E02003013,E02003072,2,2983,1071
bristol,other,bus,E02003012,E02003077,2,3709,963
bristol,other,bus,E02003016,E02003077,3,8200,3144
bristol,other,bus,E02003015,E02003070,2,5031,1533
