zone,mode,residence,workplace,originIndex,destinationIndex
exeter,BUS,E02004162,E02004162,12,2
exeter,BUS,E02004162,E02004161,12,3
exeter,BUS,E02004163,E02004156,13,0
exeter,BUS,E02004163,E02004159,13,1
exeter,BUS,E02004163,E02004162,13,2
exeter,BUS,E02004163,E02004161,13,3
exeter,TRAIN,E02004159,E02004156,0,0
exeter,TRAIN,E02004163,E02004156,1,0
highbridge_and_burnham,DRIVE,E02006064,E02003084,0,0
highbridge_and_burnham,DRIVE,E02006064,E02006062,0,1
highbridge_and_burnham,DRIVE,E02006064,E02006064,0,2
highbridge_and_burnham,DRIVE,E02006064,E02006065,0,3
highbridge_and_burnham,DRIVE,E02006064,E02006068,0,4
highbridge_and_burnham,DRIVE,E02006064,E02006069,0,5
highbridge_and_burnham,DRIVE,E02006064,E02006066,0,6
highbridge_and_burnham,DRIVE,E02006064,E02006070,0,7
highbridge_and_burnham,DRIVE,E02006065,E02003084,1,0
highbridge_and_burnham,DRIVE,E02006065,E02006062,1,1
highbridge_and_burnham,DRIVE,E02006065,E02006064,1,2
highbridge_and_burnham,DRIVE,E02006065,E02006065,1,3
highbridge_and_burnham,DRIVE,E02006065,E02006068,1,4
highbridge_and_burnham,DRIVE,E02006065,E02006069,1,5
highbridge_and_burnham,DRIVE,E02006065,E02006066,1,6
highbridge_and_burnham,DRIVE,E02006065,E02006070,1,7
highbridge_and_burnham,BICYCLE,E02006065,E02006064,0,0
highbridge_and_burnham,BICYCLE,E02006065,E02006065,0,1
highbridge_and_burnham,WALK,E02006064,E02006064,0,0
highbridge_and_burnham,WALK,E02006064,E02006065,0,1
highbridge_and_burnham,WALK,E02006065,E02006064,1,0
highbridge_and_burnham,WALK,E02006065,E02006065,1,1
taunton,DRIVE,E02006100,E02006100,0,0
taunton,DRIVE,E02006100,E02006102,0,1
taunton,DRIVE,E02006100,E02006104,0,2
taunton,DRIVE,E02006100,E02006105,0,3
taunton,DRIVE,E02006100,E02006106,0,4
taunton,DRIVE,E02006100,E02006107,0,5
taunton,DRIVE,E02006100,E02006108,0,6
taunton,DRIVE,E02006100,E02006109,0,7
taunton,DRIVE,E02006100,E02006111,0,8
taunton,DRIVE,E02006100,E02006103,0,9
taunton,DRIVE,E02006100,E02006112,0,10
taunton,DRIVE,E02006100,E02006069,0,11
taunton,DRIVE,E02006100,E02006074,0,12
taunton,DRIVE,E02006100,E02006110,0,13
taunton,DRIVE,E02006102,E02006100,1,0
taunton,DRIVE,E02006102,E02006102,1,1
taunton,DRIVE,E02006102,E02006104,1,2
taunton,DRIVE,E02006102,E02006105,1,3
taunton,DRIVE,E02006102,E02006106,1,4
taunton,DRIVE,E02006102,E02006107,1,5
taunton,DRIVE,E02006102,E02006108,1,6
taunton,DRIVE,E02006102,E02006109,1,7
taunton,DRIVE,E02006102,E02006111,1,8
taunton,DRIVE,E02006102,E02006103,1,9
taunton,DRIVE,E02006102,E02006112,1,10
taunton,DRIVE,E02006102,E02006069,1,11
taunton,DRIVE,E02006102,E02006074,1,12
taunton,DRIVE,E02006102,E02006110,1,13
taunton,DRIVE,E02006104,E02006100,2,0
taunton,DRIVE,E02006104,E02006102,2,1
taunton,DRIVE,E02006104,E02006104,2,2
taunton,DRIVE,E02006104,E02006105,2,3
taunton,DRIVE,E02006104,E02006106,2,4
taunton,DRIVE,E02006104,E02006107,2,5
taunton,DRIVE,E02006104,E02006108,2,6
taunton,DRIVE,E02006104,E02006109,2,7
taunton,DRIVE,E02006104,E02006111,2,8
taunton,DRIVE,E02006104,E02006103,2,9
taunton,DRIVE,E02006104,E02006112,2,10
taunton,DRIVE,E02006104,E02006069,2,11
taunton,DRIVE,E02006104,E02006074,2,12
taunton,DRIVE,E02006104,E02006110,2,13
taunton,DRIVE,E02006105,E02006100,3,0
taunton,DRIVE,E02006105,E02006102,3,1
taunton,DRIVE,E02006105,E02006104,3,2
taunton,DRIVE,E02006105,E02006105,3,3
taunton,DRIVE,E02006105,E02006106,3,4
taunton,DRIVE,E02006105,E02006107,3,5
taunton,DRIVE,E02006105,E02006108,3,6
taunton,DRIVE,E02006105,E02006109,3,7
taunton,DRIVE,E02006105,E02006111,3,8
taunton,DRIVE,E02006105,E02006103,3,9
taunton,DRIVE,E02006105,E02006112,3,10
taunton,DRIVE,E02006105,E02006069,3,11
taunton,DRIVE,E02006105,E02006074,3,12
taunton,DRIVE,E02006105,E02006110,3,13
taunton,DRIVE,E02006106,E02006100,4,0
taunton,DRIVE,E02006106,E02006102,4,1
taunton,DRIVE,E02006106,E02006104,4,2
taunton,DRIVE,E02006106,E02006105,4,3
taunton,DRIVE,E02006106,E02006106,4,4
taunton,DRIVE,E02006106,E02006107,4,5
taunton,DRIVE,E02006106,E02006108,4,6
taunton,DRIVE,E02006106,E02006109,4,7
taunton,DRIVE,E02006106,E02006111,4,8
taunton,DRIVE,E02006106,E02006103,4,9
taunton,DRIVE,E02006106,E02006112,4,10
taunton,DRIVE,E02006106,E02006069,4,11
taunton,DRIVE,E02006106,E02006074,4,12
taunton,DRIVE,E02006106,E02006110,4,13
taunton,DRIVE,E02006107,E02006100,5,0
taunton,DRIVE,E02006107,E02006102,5,1
taunton,DRIVE,E02006107,E02006104,5,2
taunton,DRIVE,E02006107,E02006105,5,3
taunton,DRIVE,E02006107,E02006106,5,4
taunton,DRIVE,E02006107,E02006107,5,5
taunton,DRIVE,E02006107,E02006108,5,6
taunton,DRIVE,E02006107,E02006109,5,7
taunton,DRIVE,E02006107,E02006111,5,8
taunton,DRIVE,E02006107,E02006103,5,9
taunton,DRIVE,E02006107,E02006112,5,10
taunton,DRIVE,E02006107,E02006069,5,11
taunton,DRIVE,E02006107,E02006074,5,12
taunton,DRIVE,E02006107,E02006110,5,13
taunton,DRIVE,E02006108,E02006100,6,0
taunton,DRIVE,E02006108,E02006102,6,1
taunton,DRIVE,E02006108,E02006104,6,2
taunton,DRIVE,E02006108,E02006105,6,3
taunton,DRIVE,E02006108,E02006106,6,4
taunton,DRIVE,E02006108,E02006107,6,5
taunton,DRIVE,E02006108,E02006108,6,6
taunton,DRIVE,E02006108,E02006109,6,7
taunton,DRIVE,E02006108,E02006111,6,8
taunton,DRIVE,E02006108,E02006103,6,9
taunton,DRIVE,E02006108,E02006112,6,10
taunton,DRIVE,E02006108,E02006069,6,11
taunton,DRIVE,E02006108,E02006074,6,12
taunton,DRIVE,E02006108,E02006110,6,13
taunton,DRIVE,E02006109,E02006100,7,0
taunton,DRIVE,E02006109,E02006102,7,1
taunton,DRIVE,E02006109,E02006104,7,2
taunton,DRIVE,E02006109,E02006105,7,3
taunton,DRIVE,E02006109,E02006106,7,4
taunton,DRIVE,E02006109,E02006107,7,5
taunton,DRIVE,E02006109,E02006108,7,6
taunton,DRIVE,E02006109,E02006109,7,7
taunton,DRIVE,E02006109,E02006111,7,8
taunton,DRIVE,E02006109,E02006103,7,9
taunton,DRIVE,E02006109,E02006112,7,10
taunton,DRIVE,E02006109,E02006069,7,11
taunton,DRIVE,E02006109,E02006074,7,12
taunton,DRIVE,E02006109,E02006110,7,13
taunton,BICYCLE,E02006100,E02006108,0,0
taunton,BICYCLE,E02006100,E02006105,0,1
taunton,BICYCLE,E02006100,E02006109,0,2
taunton,BICYCLE,E02006100,E02006107,0,3
taunton,BICYCLE,E02006102,E02006108,1,0
taunton,BICYCLE,E02006102,E02006105,1,1
taunton,BICYCLE,E02006102,E02006109,1,2
taunton,BICYCLE,E02006102,E02006107,1,3
taunton,BICYCLE,E02006104,E02006108,2,0
taunton,BICYCLE,E02006104,E02006105,2,1
taunton,BICYCLE,E02006104,E02006109,2,2
taunton,BICYCLE,E02006104,E02006107,2,3
taunton,BICYCLE,E02006105,E02006108,3,0
taunton,BICYCLE,E02006105,E02006105,3,1
taunton,BICYCLE,E02006105,E02006109,3,2
taunton,BICYCLE,E02006105,E02006107,3,3
taunton,BICYCLE,E02006106,E02006108,4,0
taunton,BICYCLE,E02006106,E02006105,4,1
taunton,BICYCLE,E02006106,E02006109,4,2
taunton,BICYCLE,E02006106,E02006107,4,3
taunton,BICYCLE,E02006107,E02006108,5,0
taunton,BICYCLE,E02006107,E02006105,5,1
taunton,BICYCLE,E02006107,E02006109,5,2
taunton,BICYCLE,E02006107,E02006107,5,3
taunton,BICYCLE,E02006108,E02006108,6,0
taunton,BICYCLE,E02006108,E02006105,6,1
taunton,BICYCLE,E02006108,E02006109,6,2
taunton,BICYCLE,E02006108,E02006107,6,3
taunton,BICYCLE,E02006109,E02006108,7,0
taunton,BICYCLE,E02006109,E02006105,7,1
taunton,BICYCLE,E02006109,E02006109,7,2
taunton,BICYCLE,E02006109,E02006107,7,3
taunton,WALK,E02006100,E02006100,0,0
taunton,WALK,E02006100,E02006105,0,1
taunton,WALK,E02006100,E02006108,0,2
taunton,WALK,E02006100,E02006102,0,3
taunton,WALK,E02006100,E02006104,0,4
taunton,WALK,E02006100,E02006107,0,5
taunton,WALK,E02006100,E02006106,0,6
taunton,WALK,E02006100,E02006109,0,7
taunton,WALK,E02006102,E02006100,1,0
taunton,WALK,E02006102,E02006105,1,1
taunton,WALK,E02006102,E02006108,1,2
taunton,WALK,E02006102,E02006102,1,3
taunton,WALK,E02006102,E02006104,1,4
taunton,WALK,E02006102,E02006107,1,5
taunton,WALK,E02006102,E02006106,1,6
taunton,WALK,E02006102,E02006109,1,7
taunton,WALK,E02006104,E02006100,2,0
taunton,WALK,E02006104,E02006105,2,1
taunton,WALK,E02006104,E02006108,2,2
taunton,WALK,E02006104,E02006102,2,3
taunton,WALK,E02006104,E02006104,2,4
taunton,WALK,E02006104,E02006107,2,5
taunton,WALK,E02006104,E02006106,2,6
taunton,WALK,E02006104,E02006109,2,7
taunton,WALK,E02006105,E02006100,3,0
taunton,WALK,E02006105,E02006105,3,1
taunton,WALK,E02006105,E02006108,3,2
taunton,WALK,E02006105,E02006102,3,3
taunton,WALK,E02006105,E02006104,3,4
taunton,WALK,E02006105,E02006107,3,5
taunton,WALK,E02006105,E02006106,3,6
taunton,WALK,E02006105,E02006109,3,7
taunton,WALK,E02006106,E02006100,4,0
taunton,WALK,E02006106,E02006105,4,1
taunton,WALK,E02006106,E02006108,4,2
taunton,WALK,E02006106,E02006102,4,3
taunton,WALK,E02006106,E02006104,4,4
taunton,WALK,E02006106,E02006107,4,5
taunton,WALK,E02006106,E02006106,4,6
taunton,WALK,E02006106,E02006109,4,7
taunton,WALK,E02006107,E02006100,5,0
taunton,WALK,E02006107,E02006105,5,1
taunton,WALK,E02006107,E02006108,5,2
taunton,WALK,E02006107,E02006102,5,3
taunton,WALK,E02006107,E02006104,5,4
taunton,WALK,E02006107,E02006107,5,5
taunton,WALK,E02006107,E02006106,5,6
taunton,WALK,E02006107,E02006109,5,7
taunton,WALK,E02006108,E02006100,6,0
taunton,WALK,E02006108,E02006105,6,1
taunton,WALK,E02006108,E02006108,6,2
taunton,WALK,E02006108,E02006102,6,3
taunton,WALK,E02006108,E02006104,6,4
taunton,WALK,E02006108,E02006107,6,5
taunton,WALK,E02006108,E02006106,6,6
taunton,WALK,E02006108,E02006109,6,7
taunton,WALK,E02006109,E02006100,7,0
taunton,WALK,E02006109,E02006105,7,1
taunton,WALK,E02006109,E02006108,7,2
taunton,WALK,E02006109,E02006102,7,3
taunton,WALK,E02006109,E02006104,7,4
taunton,WALK,E02006109,E02006107,7,5
taunton,WALK,E02006109,E02006106,7,6
taunton,WALK,E02006109,E02006109,7,7
taunton,BUS,E02006102,E02006108,0,0
taunton,BUS,E02006106,E02006108,1,0
tiverton,DRIVE,E02004165,E02004156,0,0
tiverton,DRIVE,E02004165,E02004159,0,1
tiverton,DRIVE,E02004165,E02004165,0,2
tiverton,DRIVE,E02004165,E02004167,0,3
tiverton,DRIVE,E02004165,E02004168,0,4
tiverton,DRIVE,E02004165,E02004169,0,5
tiverton,DRIVE,E02004165,E02004170,0,6
tiverton,DRIVE,E02004165,E02004171,0,7
tiverton,DRIVE,E02004167,E02004156,1,0
tiverton,DRIVE,E02004167,E02004159,1,1
tiverton,DRIVE,E02004167,E02004165,1,2
tiverton,DRIVE,E02004167,E02004167,1,3
tiverton,DRIVE,E02004167,E02004168,1,4
tiverton,DRIVE,E02004167,E02004169,1,5
tiverton,DRIVE,E02004167,E02004170,1,6
tiverton,DRIVE,E02004167,E02004171,1,7
tiverton,DRIVE,E02004168,E02004156,2,0
tiverton,DRIVE,E02004168,E02004159,2,1
tiverton,DRIVE,E02004168,E02004165,2,2
tiverton,DRIVE,E02004168,E02004167,2,3
tiverton,DRIVE,E02004168,E02004168,2,4
tiverton,DRIVE,E02004168,E02004169,2,5
tiverton,DRIVE,E02004168,E02004170,2,6
tiverton,DRIVE,E02004168,E02004171,2,7
tiverton,WALK,E02004165,E02004167,0,0
tiverton,WALK,E02004165,E02004168,0,1
tiverton,WALK,E02004167,E02004167,1,0
tiverton,WALK,E02004167,E02004168,1,1
tiverton,WALK,E02004168,E02004167,2,0
tiverton,WALK,E02004168,E02004168,2,1
wellington,DRIVE,E02006110,E02006100,0,0
wellington,DRIVE,E02006110,E02006101,0,1
wellington,DRIVE,E02006110,E02006104,0,2
wellington,DRIVE,E02006110,E02006105,0,3
wellington,DRIVE,E02006110,E02006106,0,4
wellington,DRIVE,E02006110,E02006107,0,5
wellington,DRIVE,E02006110,E02006108,0,6
wellington,DRIVE,E02006110,E02006109,0,7
wellington,DRIVE,E02006110,E02006110,0,8
