bristol,bristol,0.0,8.483333333333333,1,21,22
bristol,bristol,19.383333333333333,5.233333333333333,2,15,17
bristol,other,26.066666666666666,0.0,1,2,3
bristol,bristol,16.533333333333335,8.816666666666666,1,23,24
bristol,bristol,14.983333333333333,17.666666666666668,2,4,6
bristol,other,16.933333333333334,11.016666666666667,1,12,13
bristol,bristol,25.883333333333333,13.233333333333333,1,8,9
bristol,bristol,34.71666666666667,27.05,3,9,12
bristol,bristol,35.31666666666667,24.75,1,1,2
bristol,other,14.283333333333333,5.65,1,7,8
bristol,bristol,30.433333333333334,7.5,2,9,11
bristol,other,23.0,23.016666666666666,1,1,2
bristol,bristol,12.366666666666667,23.016666666666666,2,18,20
bristol,bristol,32.05,17.766666666666666,1,7,8
bristol,other,10.483333333333333,0.0,5,0,5
bristol,other,21.833333333333332,7.116666666666666,1,8,9
bristol,bristol,8.95,10.383333333333333,1,6,7
bristol,bristol,12.366666666666667,5.916666666666668,1,11,12
bristol,other,17.85,12.983333333333333,2,9,11
bristol,bristol,25.433333333333334,9.766666666666667,1,5,6
bristol,bristol,19.066666666666666,12.533333333333333,2,10,12
bristol,bristol,46.43333333333333,9.516666666666667,1,7,8
bristol,bristol,17.083333333333332,19.433333333333334,2,7,9
bristol,other,13.6,10.383333333333333,1,10,11
bristol,bristol,25.566666666666666,5.516666666666667,1,12,13
bristol,other,39.833333333333336,9.516666666666667,1,4,5
bristol,other,17.5,0.0,1,8,9
bristol,bristol,16.05,9.5,3,23,26
bristol,bristol,25.55,13.383333333333333,1,6,7
bristol,other,27.816666666666666,12.416666666666666,2,8,10
bristol,bristol,13.65,12.416666666666666,2,7,9
bristol,bristol,29.6,26.366666666666667,1,10,11
bristol,bristol,23.016666666666666,15.816666666666668,3,25,28
bristol,bristol,23.766666666666666,7.116666666666666,2,16,18
bristol,bristol,17.833333333333332,20.75,1,8,9
bristol,bristol,32.5,3.6,3,16,19
bristol,bristol,36.6,9.116666666666667,1,30,31
